time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-09-25 21:30:00,0.0,0.0,0.0,22.87,0.97
2020-09-25 22:30:00,0.0,0.0,0.0,22.47,1.03
2020-09-25 23:30:00,0.0,0.0,0.0,22.34,1.17
2020-09-26 00:30:00,0.0,0.0,0.0,22.53,1.17
2020-09-26 01:30:00,47.63,7.93,9.48,22.04,1.1
2020-09-26 02:30:00,80.75,6.01,8.68,22.65,0.76
2020-09-26 03:30:00,186.88,17.54,23.71,23.79,0.55
2020-09-26 04:30:00,289.92,59.5,69.02,24.37,0.21
2020-09-26 05:30:00,297.79,53.13,62.940000000000005,25.69,0.28
2020-09-26 06:30:00,394.8,89.41,102.36,25.99,0.41
2020-09-26 07:30:00,425.5,98.41,112.34,26.15,0.41
2020-09-26 08:30:00,452.53,172.87,187.58,26.45,0.21
2020-09-26 09:30:00,377.09,141.96,154.20000000000002,27.27,0.48
2020-09-26 10:30:00,277.64,86.69,95.69,27.36,0.9
2020-09-26 11:30:00,127.03,29.18,33.3,27.02,0.83
2020-09-26 12:30:00,18.36,1.29,1.8900000000000001,26.1,0.28
2020-09-26 13:30:00,0.0,0.0,0.0,25.58,0.62
2020-09-26 14:30:00,0.0,0.0,0.0,24.99,0.76
2020-09-26 15:30:00,0.0,0.0,0.0,24.65,0.76
2020-09-26 16:30:00,0.0,0.0,0.0,23.99,0.83
2020-09-26 17:30:00,0.0,0.0,0.0,23.88,0.21
2020-09-26 18:30:00,0.0,0.0,0.0,23.89,0.69
2020-09-26 19:30:00,0.0,0.0,0.0,24.43,0.14
2020-09-26 20:30:00,0.0,0.0,0.0,24.16,0.34
2020-09-26 21:30:00,0.0,0.0,0.0,24.08,0.34
2020-09-26 22:30:00,0.0,0.0,0.0,24.13,0.28
2020-09-26 23:30:00,0.0,0.0,0.0,23.91,0.48
2020-09-27 00:30:00,0.0,0.0,0.0,23.73,0.62
2020-09-27 01:30:00,43.04,9.04,10.43,23.64,0.69
2020-09-27 02:30:00,152.67,59.59,64.52000000000001,24.0,0.28
2020-09-27 03:30:00,332.9,178.7,189.42999999999998,25.3,0.28
2020-09-27 04:30:00,597.51,386.34,405.64,25.9,0.07
2020-09-27 05:30:00,627.35,417.97,438.33000000000004,27.69,0.9
2020-09-27 06:30:00,597.07,408.56,428.0,28.13,1.59
2020-09-27 07:30:00,600.02,398.74,418.25,28.55,2.14
2020-09-27 08:30:00,427.69,207.37,221.24,28.78,2.28
2020-09-27 09:30:00,432.71,275.74,289.72,28.1,1.79
2020-09-27 10:30:00,233.53,127.89,135.41,27.96,1.66
2020-09-27 11:30:00,113.14,37.01,40.64,26.11,1.66
2020-09-27 12:30:00,23.59,9.84,10.55,25.53,0.76
2020-09-27 13:30:00,0.0,0.0,0.0,25.2,0.76
2020-09-27 14:30:00,0.0,0.0,0.0,24.52,0.48
2020-09-27 15:30:00,0.0,0.0,0.0,24.31,0.83
2020-09-27 16:30:00,0.0,0.0,0.0,23.91,1.17
2020-09-27 17:30:00,0.0,0.0,0.0,23.51,1.03
2020-09-27 18:30:00,0.0,0.0,0.0,23.24,0.9
2020-09-27 19:30:00,0.0,0.0,0.0,23.61,0.62
2020-09-27 20:30:00,0.0,0.0,0.0,23.21,0.9
2020-09-27 21:30:00,0.0,0.0,0.0,22.91,0.97
2020-09-27 22:30:00,0.0,0.0,0.0,22.67,0.9
2020-09-27 23:30:00,0.0,0.0,0.0,22.63,0.83
2020-09-28 00:30:00,0.0,0.0,0.0,22.53,0.9
2020-09-28 01:30:00,99.35,41.65,44.69,22.32,0.76
2020-09-28 02:30:00,307.63,197.64,207.30999999999997,23.84,0.34
2020-09-28 03:30:00,412.43,261.78,274.96999999999997,25.73,0.48
2020-09-28 04:30:00,551.65,348.03,365.76,26.57,0.97
2020-09-28 05:30:00,708.15,491.71,514.59,27.59,1.38
2020-09-28 06:30:00,665.03,395.35,416.78000000000003,28.5,2.0
2020-09-28 07:30:00,444.01,184.08,198.47000000000003,28.13,1.59
2020-09-28 08:30:00,513.55,251.08,267.61,27.36,1.45
2020-09-28 09:30:00,374.42,238.33,250.39000000000001,27.62,1.93
2020-09-28 10:30:00,241.82,113.17,120.91,26.9,1.45
2020-09-28 11:30:00,59.39,3.92,5.88,26.78,1.03
2020-09-28 12:30:00,15.01,1.16,1.65,25.09,0.41
2020-09-28 13:30:00,0.0,0.0,0.0,24.86,0.0
2020-09-28 14:30:00,0.0,0.0,0.0,24.53,0.41
2020-09-28 15:30:00,0.0,0.0,0.0,24.35,0.41
2020-09-28 16:30:00,0.0,0.0,0.0,23.97,0.55
2020-09-28 17:30:00,0.0,0.0,0.0,23.61,0.69
2020-09-28 18:30:00,0.0,0.0,0.0,23.26,0.55
2020-09-28 19:30:00,0.0,0.0,0.0,23.4,0.83
2020-09-28 20:30:00,0.0,0.0,0.0,23.01,0.76
2020-09-28 21:30:00,0.0,0.0,0.0,22.66,0.69
2020-09-28 22:30:00,0.0,0.0,0.0,22.68,0.41
2020-09-28 23:30:00,0.0,0.0,0.0,23.11,0.41
2020-09-29 00:30:00,0.0,0.0,0.0,22.58,0.55
2020-09-29 01:30:00,48.53,4.96,6.54,22.0,0.69
2020-09-29 02:30:00,114.14,7.63,11.39,23.37,0.28
2020-09-29 03:30:00,247.66,69.74,77.75999999999999,24.16,0.07
2020-09-29 04:30:00,410.11,161.84,175.04,25.35,0.07
2020-09-29 05:30:00,616.74,315.94,335.68,26.51,0.41
2020-09-29 06:30:00,677.54,451.53,473.33,27.7,0.83
2020-09-29 07:30:00,680.15,460.49,482.37,28.72,1.59
2020-09-29 08:30:00,604.69,404.97,424.37,28.85,2.0
2020-09-29 09:30:00,504.0,300.53,316.57,28.53,2.14
2020-09-29 10:30:00,295.93,166.63,175.99,28.03,2.28
2020-09-29 11:30:00,132.51,66.53,70.64,27.06,2.34
2020-09-29 12:30:00,24.5,13.18,13.84,26.08,1.59
2020-09-29 13:30:00,0.0,0.0,0.0,25.25,1.45
2020-09-29 14:30:00,0.0,0.0,0.0,24.84,1.17
2020-09-29 15:30:00,0.0,0.0,0.0,24.23,0.97
2020-09-29 16:30:00,0.0,0.0,0.0,24.06,0.9
2020-09-29 17:30:00,0.0,0.0,0.0,23.82,0.9
2020-09-29 18:30:00,0.0,0.0,0.0,23.42,0.76
2020-09-29 19:30:00,0.0,0.0,0.0,23.59,0.28
2020-09-29 20:30:00,0.0,0.0,0.0,23.72,0.21
2020-09-29 21:30:00,0.0,0.0,0.0,23.53,0.14
2020-09-29 22:30:00,0.0,0.0,0.0,23.23,0.14
2020-09-29 23:30:00,0.0,0.0,0.0,23.01,0.28
2020-09-30 00:30:00,0.0,0.0,0.0,22.61,0.34
2020-09-30 01:30:00,31.85,6.15,7.17,22.77,0.55
2020-09-30 02:30:00,82.47,2.82,5.55,22.97,0.55
2020-09-30 03:30:00,91.19,15.46,18.46,23.57,0.48
2020-09-30 04:30:00,258.34,62.58,71.0,23.72,0.34
2020-09-30 05:30:00,513.12,232.31,248.75,24.7,0.28
2020-09-30 06:30:00,770.39,520.51,545.16,26.15,0.76
2020-09-30 07:30:00,736.91,488.17,511.72,27.77,1.38
2020-09-30 08:30:00,584.12,406.32,425.0,28.09,2.0
2020-09-30 09:30:00,355.36,216.45,227.78,27.96,2.21
2020-09-30 10:30:00,288.7,184.74,193.8,26.67,2.34
2020-09-30 11:30:00,117.52,55.01,58.64,25.52,1.79
2020-09-30 12:30:00,24.22,10.96,11.610000000000001,24.96,1.24
2020-09-30 13:30:00,0.0,0.0,0.0,23.86,0.9
2020-09-30 14:30:00,0.0,0.0,0.0,23.57,0.41
2020-09-30 15:30:00,0.0,0.0,0.0,23.65,0.83
2020-09-30 16:30:00,0.0,0.0,0.0,23.51,0.9
2020-09-30 17:30:00,0.0,0.0,0.0,23.3,0.9
2020-09-30 18:30:00,0.0,0.0,0.0,22.66,0.69
2020-09-30 19:30:00,0.0,0.0,0.0,22.55,0.9
2020-09-30 20:30:00,0.0,0.0,0.0,22.54,0.83
2020-09-30 21:30:00,0.0,0.0,0.0,22.41,0.69
2020-09-30 22:30:00,0.0,0.0,0.0,22.66,0.76
2020-09-30 23:30:00,0.0,0.0,0.0,23.12,0.83
2020-10-01 00:30:00,0.0,0.0,0.0,23.31,1.03
2020-10-01 01:30:00,53.55,16.22,17.869999999999997,22.77,1.17
2020-10-01 02:30:00,211.26,104.02,110.59,23.32,0.83
2020-10-01 03:30:00,374.7,230.24,242.02,24.46,0.76
2020-10-01 04:30:00,650.81,475.72,496.36,25.42,0.97
2020-10-01 05:30:00,721.45,521.24,544.24,27.09,1.31
2020-10-01 06:30:00,753.15,586.31,610.4499999999999,28.08,1.93
2020-10-01 07:30:00,747.21,538.29,562.13,28.6,2.69
2020-10-01 08:30:00,586.43,424.92,443.6,28.86,2.69
2020-10-01 09:30:00,542.01,378.65,395.72999999999996,28.4,2.62
2020-10-01 10:30:00,375.64,238.22,249.85,28.15,2.55
2020-10-01 11:30:00,170.69,83.38,88.53,27.39,2.21
2020-10-01 12:30:00,28.03,13.96,14.670000000000002,26.43,1.59
2020-10-01 13:30:00,0.0,0.0,0.0,25.59,1.17
2020-10-01 14:30:00,0.0,0.0,0.0,25.08,0.97
2020-10-01 15:30:00,0.0,0.0,0.0,24.74,1.03
2020-10-01 16:30:00,0.0,0.0,0.0,24.3,1.1
2020-10-01 17:30:00,0.0,0.0,0.0,23.7,1.03
2020-10-01 18:30:00,0.0,0.0,0.0,23.19,0.97
2020-10-01 19:30:00,0.0,0.0,0.0,22.64,0.69
2020-10-01 20:30:00,0.0,0.0,0.0,22.5,1.03
2020-10-01 21:30:00,0.0,0.0,0.0,22.27,0.97
2020-10-01 22:30:00,0.0,0.0,0.0,22.27,0.9
2020-10-01 23:30:00,0.0,0.0,0.0,22.27,0.97
2020-10-02 00:30:00,0.0,0.0,0.0,22.11,0.97
2020-10-02 01:30:00,66.97,10.42,12.54,22.05,1.1
2020-10-02 02:30:00,211.45,54.27,60.970000000000006,23.08,0.62
2020-10-02 03:30:00,388.23,169.28,181.47,24.73,0.48
2020-10-02 04:30:00,549.07,270.9,288.2,26.3,0.55
2020-10-02 05:30:00,582.18,235.24,253.74,27.31,0.9
2020-10-02 06:30:00,448.19,96.5,111.03999999999999,27.97,1.38
2020-10-02 07:30:00,640.14,300.65,320.92999999999995,27.74,1.38
2020-10-02 08:30:00,566.28,256.89,274.8,28.4,1.66
2020-10-02 09:30:00,374.45,125.78,137.71,28.31,1.93
2020-10-02 10:30:00,259.45,82.32,90.53,27.72,1.93
2020-10-02 11:30:00,116.8,42.85,46.45,27.04,1.59
2020-10-02 12:30:00,22.66,10.69,11.26,26.06,1.1
2020-10-02 13:30:00,0.0,0.0,0.0,25.43,0.69
2020-10-02 14:30:00,0.0,0.0,0.0,25.17,0.21
2020-10-02 15:30:00,0.0,0.0,0.0,24.67,0.55
2020-10-02 16:30:00,0.0,0.0,0.0,24.25,0.83
2020-10-02 17:30:00,0.0,0.0,0.0,23.82,0.9
2020-10-02 18:30:00,0.0,0.0,0.0,23.49,0.9
2020-10-02 19:30:00,0.0,0.0,0.0,23.64,0.62
2020-10-02 20:30:00,0.0,0.0,0.0,23.65,0.76
2020-10-02 21:30:00,0.0,0.0,0.0,23.36,0.9
2020-10-02 22:30:00,0.0,0.0,0.0,23.14,0.9
2020-10-02 23:30:00,0.0,0.0,0.0,22.98,0.83
2020-10-03 00:30:00,0.0,0.0,0.0,22.54,0.83
2020-10-03 01:30:00,71.61,31.58,33.67,22.39,0.69
2020-10-03 02:30:00,174.81,66.62,72.07000000000001,23.51,0.28
2020-10-03 03:30:00,378.51,194.22,206.01,24.6,0.07
2020-10-03 04:30:00,586.72,385.66,404.03000000000003,25.76,0.48
2020-10-03 05:30:00,763.36,558.07,582.1500000000001,27.09,1.31
2020-10-03 06:30:00,741.88,497.87,521.29,27.69,1.86
2020-10-03 07:30:00,636.08,406.76,426.84999999999997,28.39,2.07
2020-10-03 08:30:00,569.81,411.4,429.35999999999996,28.09,2.28
2020-10-03 09:30:00,445.79,332.28,346.21,27.93,2.41
2020-10-03 10:30:00,325.3,204.02,213.97,27.17,2.28
2020-10-03 11:30:00,179.24,111.74,116.94,26.61,1.86
2020-10-03 12:30:00,11.11,0.0,0.37,25.63,1.1
2020-10-03 13:30:00,0.0,0.0,0.0,25.33,0.62
2020-10-03 14:30:00,0.0,0.0,0.0,24.67,0.62
2020-10-03 15:30:00,0.0,0.0,0.0,24.19,0.83
2020-10-03 16:30:00,0.0,0.0,0.0,23.61,1.24
2020-10-03 17:30:00,0.0,0.0,0.0,23.0,1.17
2020-10-03 18:30:00,0.0,0.0,0.0,22.82,1.03
2020-10-03 19:30:00,0.0,0.0,0.0,22.49,0.9
2020-10-03 20:30:00,0.0,0.0,0.0,22.25,1.03
2020-10-03 21:30:00,0.0,0.0,0.0,21.86,1.1
2020-10-03 22:30:00,0.0,0.0,0.0,21.45,1.1
2020-10-03 23:30:00,0.0,0.0,0.0,21.02,1.03
2020-10-04 00:30:00,0.0,0.0,0.0,21.06,0.9
2020-10-04 01:30:00,98.32,46.61,49.39,21.5,0.83
2020-10-04 02:30:00,261.67,154.56,162.41,22.75,0.62
2020-10-04 03:30:00,457.42,276.94,291.0,24.27,0.76
2020-10-04 04:30:00,644.25,463.11,483.19,25.7,0.69
2020-10-04 05:30:00,730.55,554.93,577.91,27.11,1.03
2020-10-04 06:30:00,810.08,605.31,630.8299999999999,28.0,1.59
2020-10-04 07:30:00,815.53,641.66,667.38,28.76,2.14
2020-10-04 08:30:00,689.35,519.22,540.8100000000001,28.98,2.34
2020-10-04 09:30:00,508.62,362.75,378.5,28.73,2.41
2020-10-04 10:30:00,404.91,295.83,308.05,27.98,2.28
2020-10-04 11:30:00,219.72,147.64,153.85999999999999,27.32,2.0
2020-10-04 12:30:00,11.91,0.0,0.4,26.49,1.45
2020-10-04 13:30:00,0.0,0.0,0.0,25.54,1.31
2020-10-04 14:30:00,0.0,0.0,0.0,25.02,1.31
2020-10-04 15:30:00,0.0,0.0,0.0,24.39,1.52
2020-10-04 16:30:00,0.0,0.0,0.0,23.66,1.38
2020-10-04 17:30:00,0.0,0.0,0.0,23.14,1.24
2020-10-04 18:30:00,0.0,0.0,0.0,22.74,1.1
2020-10-04 19:30:00,0.0,0.0,0.0,22.83,1.03
2020-10-04 20:30:00,0.0,0.0,0.0,22.55,1.1
2020-10-04 21:30:00,0.0,0.0,0.0,22.47,1.17
2020-10-04 22:30:00,0.0,0.0,0.0,22.4,1.31
2020-10-04 23:30:00,0.0,0.0,0.0,22.23,1.38
2020-10-05 00:30:00,0.0,0.0,0.0,22.14,1.45
2020-10-05 01:30:00,127.38,76.0,79.4,21.95,1.45
2020-10-05 02:30:00,372.28,276.69,287.6,23.35,0.83
2020-10-05 03:30:00,584.77,461.61,479.45,25.48,1.31
2020-10-05 04:30:00,695.0,517.46,539.0,26.84,1.93
2020-10-05 05:30:00,761.68,552.71,576.5,27.84,2.07
2020-10-05 06:30:00,805.89,571.61,596.83,28.63,2.34
2020-10-05 07:30:00,769.35,555.36,579.42,28.82,2.62
2020-10-05 08:30:00,678.5,437.68,458.74,29.05,2.62
2020-10-05 09:30:00,449.07,244.9,258.79,28.91,2.55
2020-10-05 10:30:00,373.0,251.06,262.25,27.98,2.48
2020-10-05 11:30:00,208.68,137.6,143.45,27.35,2.21
2020-10-05 12:30:00,12.88,0.0,0.43,26.45,1.66
2020-10-05 13:30:00,0.0,0.0,0.0,25.38,1.31
2020-10-05 14:30:00,0.0,0.0,0.0,24.77,1.17
2020-10-05 15:30:00,0.0,0.0,0.0,24.38,1.38
2020-10-05 16:30:00,0.0,0.0,0.0,23.88,1.52
2020-10-05 17:30:00,0.0,0.0,0.0,23.32,1.38
2020-10-05 18:30:00,0.0,0.0,0.0,22.8,1.24
2020-10-05 19:30:00,0.0,0.0,0.0,23.11,0.9
2020-10-05 20:30:00,0.0,0.0,0.0,23.07,0.9
2020-10-05 21:30:00,0.0,0.0,0.0,22.94,0.9
2020-10-05 22:30:00,0.0,0.0,0.0,22.9,0.9
2020-10-05 23:30:00,0.0,0.0,0.0,22.86,0.9
2020-10-06 00:30:00,0.0,0.0,0.0,22.73,0.9
2020-10-06 01:30:00,90.86,38.35,40.910000000000004,22.71,0.76
2020-10-06 02:30:00,248.17,120.0,127.44,23.84,0.34
2020-10-06 03:30:00,427.4,244.08,257.11,25.41,0.55
2020-10-06 04:30:00,564.7,364.48,381.91,26.71,1.72
2020-10-06 05:30:00,740.36,568.36,591.42,27.67,1.86
2020-10-06 06:30:00,712.96,531.66,553.93,28.36,2.28
2020-10-06 07:30:00,722.86,503.93,526.4300000000001,28.8,2.55
2020-10-06 08:30:00,647.07,440.54,460.56,28.99,2.48
2020-10-06 09:30:00,408.54,208.26,220.89,29.05,2.34
2020-10-06 10:30:00,241.77,130.49,137.83,27.41,1.72
2020-10-06 11:30:00,103.28,48.31,51.34,26.34,1.24
2020-10-06 12:30:00,8.29,0.0,0.28,25.33,0.83
2020-10-06 13:30:00,0.0,0.0,0.0,24.51,0.97
2020-10-06 14:30:00,0.0,0.0,0.0,23.95,0.9
2020-10-06 15:30:00,0.0,0.0,0.0,23.43,1.03
2020-10-06 16:30:00,0.0,0.0,0.0,23.15,0.97
2020-10-06 17:30:00,0.0,0.0,0.0,22.79,0.34
2020-10-06 18:30:00,0.0,0.0,0.0,23.04,0.21
2020-10-06 19:30:00,0.0,0.0,0.0,23.4,0.21
2020-10-06 20:30:00,0.0,0.0,0.0,23.43,0.21
2020-10-06 21:30:00,0.0,0.0,0.0,23.39,0.41
2020-10-06 22:30:00,0.0,0.0,0.0,23.21,0.69
2020-10-06 23:30:00,0.0,0.0,0.0,22.91,0.62
2020-10-07 00:30:00,0.0,0.0,0.0,22.77,0.9
2020-10-07 01:30:00,35.69,7.4,8.5,22.85,0.9
2020-10-07 02:30:00,101.32,29.28,32.47,23.27,0.62
2020-10-07 03:30:00,338.06,170.34,180.71,23.92,0.41
2020-10-07 04:30:00,443.2,239.85,253.59,25.28,0.76
2020-10-07 05:30:00,437.5,175.25,189.06,26.34,1.52
2020-10-07 06:30:00,438.44,224.34,238.14000000000001,27.03,1.86
2020-10-07 07:30:00,634.72,408.16,427.86,27.52,1.93
2020-10-07 08:30:00,593.71,417.1,435.41,27.9,2.0
2020-10-07 09:30:00,362.59,159.63,170.89,28.16,2.0
2020-10-07 10:30:00,210.58,84.17,90.66,26.73,1.45
2020-10-07 11:30:00,102.94,36.16,39.239999999999995,25.5,1.1
2020-10-07 12:30:00,10.36,0.0,0.34,25.33,1.17
2020-10-07 13:30:00,0.0,0.0,0.0,24.92,1.1
2020-10-07 14:30:00,0.0,0.0,0.0,24.7,0.97
2020-10-07 15:30:00,0.0,0.0,0.0,24.35,0.97
2020-10-07 16:30:00,0.0,0.0,0.0,24.04,0.76
2020-10-07 17:30:00,0.0,0.0,0.0,23.95,0.62
2020-10-07 18:30:00,0.0,0.0,0.0,24.06,0.48
2020-10-07 19:30:00,0.0,0.0,0.0,24.99,0.28
2020-10-07 20:30:00,0.0,0.0,0.0,24.61,0.41
2020-10-07 21:30:00,0.0,0.0,0.0,24.42,0.41
2020-10-07 22:30:00,0.0,0.0,0.0,23.81,0.69
2020-10-07 23:30:00,0.0,0.0,0.0,23.71,0.62
2020-10-08 00:30:00,0.0,0.0,0.0,24.27,0.34
2020-10-08 01:30:00,106.16,53.06,55.900000000000006,23.99,0.41
2020-10-08 02:30:00,284.1,162.4,170.67000000000002,24.66,0.21
2020-10-08 03:30:00,501.16,378.88,393.87,25.83,0.28
2020-10-08 04:30:00,559.93,380.86,397.98,27.32,0.76
2020-10-08 05:30:00,652.68,428.48,448.6,27.94,1.52
2020-10-08 06:30:00,619.0,261.51,280.84,28.15,1.59
2020-10-08 07:30:00,352.69,76.35,87.72999999999999,27.42,1.45
2020-10-08 08:30:00,240.42,55.8,63.559999999999995,26.66,0.97
2020-10-08 09:30:00,106.57,6.58,10.09,25.38,0.41
2020-10-08 10:30:00,180.11,44.47,50.16,24.8,0.41
2020-10-08 11:30:00,92.61,23.29,26.13,25.11,0.48
2020-10-08 12:30:00,8.03,0.0,0.27,24.45,0.34
2020-10-08 13:30:00,0.0,0.0,0.0,24.67,0.21
2020-10-08 14:30:00,0.0,0.0,0.0,23.91,0.28
2020-10-08 15:30:00,0.0,0.0,0.0,24.03,0.28
2020-10-08 16:30:00,0.0,0.0,0.0,24.04,0.69
2020-10-08 17:30:00,0.0,0.0,0.0,23.91,0.9
2020-10-08 18:30:00,0.0,0.0,0.0,23.34,0.83
2020-10-08 19:30:00,0.0,0.0,0.0,23.33,0.48
2020-10-08 20:30:00,0.0,0.0,0.0,23.29,0.62
2020-10-08 21:30:00,0.0,0.0,0.0,23.24,0.76
2020-10-08 22:30:00,0.0,0.0,0.0,23.13,1.03
2020-10-08 23:30:00,0.0,0.0,0.0,22.99,0.97
2020-10-09 00:30:00,0.0,0.0,0.0,22.93,1.03
2020-10-09 01:30:00,19.66,5.18,5.77,22.86,0.97
2020-10-09 02:30:00,124.13,29.24,33.15,22.96,1.03
2020-10-09 03:30:00,278.6,103.53,112.18,23.7,1.1
2020-10-09 04:30:00,441.86,234.06,247.66,25.09,0.55
2020-10-09 05:30:00,508.31,284.12,299.85,26.12,0.62
2020-10-09 06:30:00,422.0,216.89,230.08999999999997,26.99,0.97
2020-10-09 07:30:00,471.51,287.73,302.35,26.76,0.97
2020-10-09 08:30:00,396.87,193.67,206.01,27.23,1.1
2020-10-09 09:30:00,356.74,219.23,230.07,26.59,0.9
2020-10-09 10:30:00,279.41,159.95,168.20999999999998,26.49,0.62
2020-10-09 11:30:00,95.19,45.9,48.62,26.27,0.62
2020-10-09 12:30:00,6.75,0.0,0.22,25.47,0.21
2020-10-09 13:30:00,0.0,0.0,0.0,25.17,0.34
2020-10-09 14:30:00,0.0,0.0,0.0,24.73,0.41
2020-10-09 15:30:00,0.0,0.0,0.0,24.56,0.34
2020-10-09 16:30:00,0.0,0.0,0.0,24.04,0.9
2020-10-09 17:30:00,0.0,0.0,0.0,23.82,1.1
2020-10-09 18:30:00,0.0,0.0,0.0,23.55,1.1
2020-10-09 19:30:00,0.0,0.0,0.0,23.65,0.76
2020-10-09 20:30:00,0.0,0.0,0.0,23.58,0.69
2020-10-09 21:30:00,0.0,0.0,0.0,23.65,0.69
2020-10-09 22:30:00,0.0,0.0,0.0,23.59,1.03
2020-10-09 23:30:00,0.0,0.0,0.0,23.42,1.03
2020-10-10 00:30:00,0.0,0.0,0.0,23.31,0.97
2020-10-10 01:30:00,39.07,3.65,4.9,23.46,0.76
2020-10-10 02:30:00,135.85,25.88,30.18,23.64,0.28
2020-10-10 03:30:00,256.72,60.18,68.32,24.61,0.34
2020-10-10 04:30:00,313.83,64.84,74.91,25.18,0.34
2020-10-10 05:30:00,453.47,150.02,164.31,26.02,0.34
2020-10-10 06:30:00,356.91,95.94,107.36,26.41,1.03
2020-10-10 07:30:00,353.01,89.72,101.02,27.07,1.03
2020-10-10 08:30:00,128.74,0.79,5.06,26.14,1.38
2020-10-10 09:30:00,117.89,12.85,16.7,25.08,0.41
2020-10-10 10:30:00,167.63,50.06,55.28,24.56,0.07
2020-10-10 11:30:00,114.02,30.56,33.99,24.67,0.34
2020-10-10 12:30:00,7.67,0.0,0.25,24.28,0.48
2020-10-10 13:30:00,0.0,0.0,0.0,23.81,0.21
2020-10-10 14:30:00,0.0,0.0,0.0,23.55,0.34
2020-10-10 15:30:00,0.0,0.0,0.0,23.5,0.28
2020-10-10 16:30:00,0.0,0.0,0.0,23.48,0.34
2020-10-10 17:30:00,0.0,0.0,0.0,23.35,0.14
2020-10-10 18:30:00,0.0,0.0,0.0,23.27,0.21
2020-10-10 19:30:00,0.0,0.0,0.0,23.2,0.14
2020-10-10 20:30:00,0.0,0.0,0.0,23.18,0.28
2020-10-10 21:30:00,0.0,0.0,0.0,23.05,0.21
2020-10-10 22:30:00,0.0,0.0,0.0,22.86,0.28
2020-10-10 23:30:00,0.0,0.0,0.0,22.81,0.21
2020-10-11 00:30:00,0.0,0.0,0.0,22.92,0.07
2020-10-11 01:30:00,16.58,0.0,0.55,22.93,0.14
2020-10-11 02:30:00,70.95,6.35,8.66,22.99,0.41
2020-10-11 03:30:00,113.28,29.05,32.660000000000004,23.44,0.41
2020-10-11 04:30:00,154.22,38.83,43.78,23.93,0.62
2020-10-11 05:30:00,313.01,118.28,128.16,24.0,0.97
2020-10-11 06:30:00,375.75,147.22,159.05,24.05,1.45
2020-10-11 07:30:00,291.69,79.7,89.03,24.51,2.0
2020-10-11 08:30:00,154.25,1.54,6.66,24.61,1.52
2020-10-11 09:30:00,149.95,7.55,12.49,24.21,1.79
2020-10-11 10:30:00,106.93,3.26,6.789999999999999,24.14,1.52
2020-10-11 11:30:00,52.74,0.11,1.86,24.19,1.24
2020-10-11 12:30:00,5.38,0.0,0.18,23.96,1.17
2020-10-11 13:30:00,0.0,0.0,0.0,23.33,0.97
2020-10-11 14:30:00,0.0,0.0,0.0,22.81,1.03
2020-10-11 15:30:00,0.0,0.0,0.0,22.54,0.9
2020-10-11 16:30:00,0.0,0.0,0.0,22.6,0.76
2020-10-11 17:30:00,0.0,0.0,0.0,22.69,0.9
2020-10-11 18:30:00,0.0,0.0,0.0,22.66,0.76
2020-10-11 19:30:00,0.0,0.0,0.0,22.74,0.69
2020-10-11 20:30:00,0.0,0.0,0.0,22.73,0.83
2020-10-11 21:30:00,0.0,0.0,0.0,22.67,0.62
2020-10-11 22:30:00,0.0,0.0,0.0,22.65,0.21
2020-10-11 23:30:00,0.0,0.0,0.0,22.62,0.69
2020-10-12 00:30:00,0.0,0.0,0.0,22.87,0.83
2020-10-12 01:30:00,27.55,2.36,3.2399999999999998,22.53,0.83
2020-10-12 02:30:00,44.4,3.03,4.4799999999999995,23.04,0.9
2020-10-12 03:30:00,96.83,4.43,7.619999999999999,23.13,0.97
2020-10-12 04:30:00,265.12,101.02,109.32,23.65,1.24
2020-10-12 05:30:00,612.04,332.95,351.59999999999997,24.4,1.24
2020-10-12 06:30:00,466.6,241.57,255.98999999999998,25.08,2.76
2020-10-12 07:30:00,422.3,153.8,167.04000000000002,25.81,2.83
2020-10-12 08:30:00,390.95,135.2,147.42999999999998,26.19,2.83
2020-10-12 09:30:00,213.64,47.88,54.690000000000005,25.03,2.41
2020-10-12 10:30:00,130.99,41.76,45.82,24.53,1.24
2020-10-12 11:30:00,51.44,9.59,11.19,24.61,1.52
2020-10-12 12:30:00,5.65,0.0,0.19,23.64,2.34
2020-10-12 13:30:00,0.0,0.0,0.0,22.88,1.93
2020-10-12 14:30:00,0.0,0.0,0.0,22.74,1.1
2020-10-12 15:30:00,0.0,0.0,0.0,22.73,0.55
2020-10-12 16:30:00,0.0,0.0,0.0,22.62,0.62
2020-10-12 17:30:00,0.0,0.0,0.0,22.6,0.62
2020-10-12 18:30:00,0.0,0.0,0.0,22.57,1.03
2020-10-12 19:30:00,0.0,0.0,0.0,22.62,2.0
2020-10-12 20:30:00,0.0,0.0,0.0,22.67,1.45
2020-10-12 21:30:00,0.0,0.0,0.0,22.73,1.66
2020-10-12 22:30:00,0.0,0.0,0.0,22.8,1.52
2020-10-12 23:30:00,0.0,0.0,0.0,22.79,1.86
2020-10-13 00:30:00,0.0,0.0,0.0,22.7,2.0
2020-10-13 01:30:00,56.81,17.08,18.709999999999997,22.51,1.38
2020-10-13 02:30:00,140.93,27.79,32.22,23.05,1.38
2020-10-13 03:30:00,220.14,56.5,63.43,23.66,1.86
2020-10-13 04:30:00,370.57,147.74,159.19,23.83,1.86
2020-10-13 05:30:00,272.93,104.0,112.59,24.62,2.62
